コーラ,Noun,こーら,"cola, coke",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW03030A.mp3
トイレットペーパー,Noun,といれっとぺーぱー,toilet paper,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW06201A.mp3
乗り換え,Verbal Noun,のりかえ,"transfer, change (trains)",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW07120A.mp3
灰皿,Noun,はいざら,ashtray,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07177A.mp3
ハム,Noun,はむ,ham,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07460A.mp3
床,Noun,ゆか,floor,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW09530A.mp3
ローマ字,Noun,ろーまじ,Roman alphabet,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW09966A.mp3
いちご,Noun,いちご,strawberry,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW00483A.mp3
カレーライス,Noun,かれーらいす,curry rice,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW01836A.mp3
キャッシュカード,Noun,きゃっしゅかーど,cash card,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW02180A.mp3
停留所,Noun,ていりゅうじょ,(bus) stop,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW06022A.mp3
床屋,Noun,とこや,"barber, barbershop",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW06415A.mp3
歯磨き,Noun,はみがき,brushing one's teeth,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW07457A.mp3
夕飯,Noun,ゆうはん,"evening meal, dinner",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW09511A.mp3
酔っ払い,Noun,よっぱらい,"drunkard, drunk",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW09704A.mp3
例,Noun,れい,example,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW09898A.mp3
お辞儀,Verbal Noun,おじぎ,bow,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW01078A.mp3
横断歩道,Noun,おうだんほどう,"pedestrian crossing, crosswalk",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW00952A.mp3
ぐらぐら,Adverb,ぐらぐら,"shaky, unstable",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW02523A.mp3
航空便,Noun,こうくうびん,"airmail, airfreight",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW02893A.mp3
ジャム,Noun,じゃむ,jam,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW03929A.mp3
スリッパ,Noun,すりっぱ,slippers,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW04640A.mp3
畳む,Verb,たたむ,"fold, shut, close",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW05360A.mp3
トランプ,Verbal Noun,とらんぷ,playing cards,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW06532A.mp3
日陰,Noun,ひかげ,shade of the sun,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW07617A.mp3
文房具,Noun,ぶんぼうぐ,"stationery, writing materials",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW08271A.mp3
免許証,Noun,めんきょしょう,license,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW09221A.mp3
訳す,Verb,やくす,translate,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW09388A.mp3
よろしい,Adjective,よろしい,all right,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW09747A.mp3
両替,Verbal Noun,りょうがえ,money exchange,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW09849A.mp3
片づく,Verb,かたづく,"be put in order, be finished",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW01646A.mp3
カップ,Noun,かっぷ,cup,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW01700A.mp3
消しゴム,Noun,けしごむ,eraser,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW02665A.mp3
スケート,Noun,すけーと,"skate, skates",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW04552A.mp3
鍋,Noun,なべ,pan,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW06719A.mp3
寝坊,Verbal Noun,ねぼう,oversleeping,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW07004A.mp3
鋏,Noun,はさみ,scissors,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW07285A.mp3
真っ青,Adjectival Noun,まっさお,"deep-blue, pale",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW08752A.mp3
汚す,Verb,よごす,make (something) dirty,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW09670A.mp3
忘れ物,Noun,わすれもの,"something left behind, lost item",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW10040A.mp3
掛け算,Verbal Noun,かけざん,multiplication,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW01552A.mp3
臭い,Adjective,くさい,stinky,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW02427A.mp3
突き当たり,Noun,つきあたり,end of a street,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW05838A.mp3
マフラー,Noun,まふらー,"scarf, muffler",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW08790A.mp3
桃,Noun,もも,peach,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW09343A.mp3
アクセサリー,Noun,あくせさりー,"accessories, jewelry",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW00076A.mp3
あくび,Noun,あくび,yawn,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW00079A.mp3
あめ,Noun,あめ,candy,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW00240A.mp3
上り,Noun,のぼり,"going up, ascent",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW07108A.mp3
なるべく,Adverb,なるべく,"as...as possible, if possible",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01109A.mp3
じっと,Adverb,じっと,"without moving, still",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00854A.mp3
食器,Noun,しょっき,tableware,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02027A.mp3
延ばす,Verb,のばす,"extend, postpone",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02124A.mp3
薬局,Noun,やっきょく,"drugstore, pharmacy",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02589A.mp3
雄,Noun,おす,male (animal),https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03556A.mp3
雌,Noun,めす,female (animal),https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03919A.mp3
和風,Noun,わふう,"Japanese-inspired, Japanese-style",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02795A.mp3
いびき,Noun,いびき,snoring,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03123A.mp3
ピクニック,Noun,ぴくにっく,picnic,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW07664A.mp3
地域,Noun,ちいき,"region, area",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW05552A.mp3
勘違い,Verbal Noun,かんちがい,"misunderstanding, wrong idea or assumption",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW03019A.mp3
重要,Adjectival Noun,じゅうよう,"important, essential",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW04018A.mp3
主人,Noun,しゅじん,"one's husband, master",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW04052A.mp3
お宅,Noun,おたく,(someone else's) home,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW01112A.mp3
ハイキング,Verbal Noun,はいきんぐ,hiking,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07170A.mp3
畑,Noun,はたけ,"field, farm",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW07332A.mp3
ボーイフレンド,Noun,ぼーいふれんど,boyfriend,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW08472A.mp3
イヤリング,Noun,いやりんぐ,earrings,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW00597A.mp3
ガールフレンド,Noun,がーるふれんど,girlfriend,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW01314A.mp3
柔らか,Adjectival Noun,やわらか,"soft, gentle",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW09465A.mp3
納豆,Noun,なっとう,fermented soybeans,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW06697A.mp3
別に,Adverb,べつに,"particularly, not really",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01463A.mp3
どうしても,Adverb,どうしても,"by any means, no matter how",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00869A.mp3
父親,Noun,ちちおや,"father, male parent",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00181A.mp3
誘う,Verb,さそう,"invite, ask out",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW03438A.mp3
母親,Noun,ははおや,"mother, female parent",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00044A.mp3
昼前,Noun,ひるまえ,"in the morning, before noon",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW07900A.mp3
ふらふら,Adverb,ふらふら,"be dizzy, lightheaded",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW08181A.mp3
こぼす,Verb,こぼす,spill (something),https://assets2.iknow.jp/assets/legacy/JLL/audio/JW03194A.mp3
持ってくる,Verb,もってくる,bring,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW09297A.mp3
振り向く,Verb,ふりむく,"turn around, look back",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW02429A.mp3
洗面所,Noun,せんめんじょ,"washroom, bathroom",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW04936A.mp3
外側,Noun,そとがわ,"exterior, outside",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW05074A.mp3
段々,Adverb,だんだん,"gradually, little by little",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW05529A.mp3
包む,Verb,つつむ,"wrap, pack",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW05897A.mp3
無くなる,Verb,なくなる,"go missing, run out",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW06665A.mp3
豚,Noun,ぶた,pig,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW08082A.mp3
褒める,Verb,ほめる,"praise, compliment",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW08573A.mp3
沸かす,Verb,わかす,boil (water),https://assets1.iknow.jp/assets/legacy/JLL/audio/JW10005A.mp3
暖める,Verb,あたためる,warm (something) up,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW00144A.mp3
換える,Verb,かえる,"exchange, convert",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW01440A.mp3
安っぽい,Adjective,やすっぽい,"cheap-looking, tacky",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03936A.mp3
ぎらぎら,Adverb,ぎらぎら,"glaring, blinding",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW02316A.mp3
何とか,Adverb,なんとか,somehow or other,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01244A.mp3
いよいよ,Adverb,いよいよ,"finally, any moment",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00810A.mp3
がらがら,Adjectival Noun,がらがら,not crowded,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW01806A.mp3
缶詰,Noun,かんづめ,canned food,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW01948A.mp3
怪我,Verbal Noun,けが,injury,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW02653A.mp3
寒さ,Noun,さむさ,"coldness, cold",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW03489A.mp3
祝日,Noun,しゅくじつ,holiday,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW04036A.mp3
すき焼き,Noun,すきやき,sukiyaki,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW04538A.mp3
葉書,Noun,はがき,postcard,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07220A.mp3
掃く,Verb,はく,sweep,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW07242A.mp3
何しろ,Adverb,なにしろ,"anyhow, as you may know",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03789A.mp3
どんどん,Adverb,どんどん,"quickly, rapidly",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00610A.mp3
ぺこぺこ,Adjectival Noun,ぺこぺこ,"hungry, starving",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW08310A.mp3
ぺらぺら,Adjectival Noun,ぺらぺら,"fluently, in a chatty way",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW08333A.mp3
レインコート,Noun,れいんこーと,raincoat,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW09919A.mp3
アイス,Noun,あいす,ice cream (for short),https://assets0.iknow.jp/assets/legacy/JLL/audio/JW00007A.mp3
塩辛い,Adjective,しおからい,salty,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW03598A.mp3
セロテープ,Noun,せろてーぷ,scotch tape,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW04846A.mp3
大幅,Adjectival Noun,おおはば,"drastically, substantially",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW00989A.mp3
教育,Verbal Noun,きょういく,education,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW02238A.mp3
工事,Verbal Noun,こうじ,"construction, repairing",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW02917A.mp3
担当,Verbal Noun,たんとう,being in charge (of official duties),https://assets0.iknow.jp/assets/legacy/JLL/audio/JW05534A.mp3
法律,Noun,ほうりつ,law,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW08463A.mp3
丸,Noun,まる,"circle, round",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW08806A.mp3
発表,Verbal Noun,はっぴょう,announcement,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07399A.mp3
研究,Verbal Noun,けんきゅう,"research, study",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW02752A.mp3
一方,Adverb,いっぽう,"one way, the other party",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW00542A.mp3
国内,Noun,こくない,"domestic, internal",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW03061A.mp3
全体,Noun,ぜんたい,"whole, total",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW04903A.mp3
後,Noun,のち,"after, afterward (formal)",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW07090A.mp3
人間,Noun,にんげん,human being,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW06914A.mp3
刺身,Noun,さしみ,sliced raw fish or meat,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW03425A.mp3
ばら,Noun,ばら,rose,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03475A.mp3
ねずみ,Noun,ねずみ,"rat, mouse",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03803A.mp3
以下,Noun,いか,below,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00254A.mp3
昔,Noun,むかし,"old times, the old days",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00054A.mp3
訳,Noun,わけ,"reason, sense",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02710A.mp3
違い,Noun,ちがい,"difference, mistake",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03721A.mp3
しっかり,Adverb,しっかり,"mature, responsible",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW01177A.mp3
将来,Noun,しょうらい,"future, in the future",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00233A.mp3
不思議,Adjectival Noun,ふしぎ,"mystery, wonder",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00547A.mp3
決して,Adverb,けっして,"never, by no means",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00321A.mp3
失敗,Verbal Noun,しっぱい,"failure, mistake",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00199A.mp3
番,Noun,ばん,"one's turn, watch",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW03835A.mp3
出会う,Verb,であう,"meet, encounter",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03761A.mp3
悩む,Verb,なやむ,"be troubled, suffer",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00839A.mp3
汗,Noun,あせ,sweat,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01016A.mp3
すっかり,Adverb,すっかり,"all, completely",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00353A.mp3
代わり,Noun,かわり,"substitution, alternative",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW00836A.mp3
一言,Noun,ひとこと,"single word, brief speech",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03478A.mp3
豊か,Adjectival Noun,ゆたか,"rich, ample",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00477A.mp3
接続,Verbal Noun,せつぞく,"connection, joining",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00060A.mp3
抱える,Verb,かかえる,hold in one's arms,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW00214A.mp3
エンジン,Noun,えんじん,engine,https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00464A.mp3
少女,Noun,しょうじょ,young girl,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03292A.mp3
無駄,Adjectival Noun,むだ,"pointless, waste",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01482A.mp3
自動,Noun,じどう,automatic operation,https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW00486A.mp3
先輩,Noun,せんぱい,"senior, superior",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00799A.mp3
眺める,Verb,ながめる,"look out, gaze",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01101A.mp3
書類,Noun,しょるい,"documents, papers",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01613A.mp3
年月,Noun,ねんげつ,"years, period of time",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02833A.mp3
燃やす,Verb,もやす,burn (something),https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW01537A.mp3
線路,Noun,せんろ,"railway track, line",https://assets3.iknow.jp/assets/legacy/JLL/audio/Int/JW01353A.mp3
水着,Noun,みずぎ,"bathing suit, swimsuit",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02402A.mp3
可愛らしい,Adjective,かわいらしい,"lovely, charming",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW02965A.mp3
仲良し,Noun,なかよし,good friend,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02935A.mp3
梅干し,Noun,うめぼし,pickled plum,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW03337A.mp3
ドレス,Noun,どれす,formal dress,https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02102A.mp3
尽くす,Verb,つくす,"make utmost efforts, devote to",https://assets1.iknow.jp/assets/users/Smart.fm/6l1l0n3je3508.mp3
地球,Noun,ちきゅう,the earth,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW05583A.mp3
不親切,Adjectival Noun,ふしんせつ,"unkind, inconsiderate",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW08070A.mp3
からから,Adjectival Noun,からから,"very thirsty, very dry",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW01804A.mp3
本箱,Noun,ほんばこ,bookcase,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW08613A.mp3
横書き,Noun,よこがき,horizontal writing,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW09666A.mp3
そば屋,Noun,そばや,buckwheat noodle shop,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW05089A.mp3
加工,Verbal Noun,かこう,"processing, editing (a photo, etc.)",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW01566A.mp3
実験,Verbal Noun,じっけん,experiment,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW03756A.mp3
愛する,Verb,あいする,"love, care for",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW00011A.mp3
あんまり,Adverb,あんまり,"(not) that much, (not) so much",https://assets1.iknow.jp/assets/legacy/JLL/audio/Int/JW02112A.mp3
いきなり,Adverb,いきなり,"all of a sudden, abruptly",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW01144A.mp3
表,Noun,おもて,"front, outside",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW01220A.mp3
汚れ,Noun,よごれ,"dirt, blot",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW09676A.mp3
間,Noun,あいだ,"interval, space between things",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW00013A.mp3
紫,Noun,むらさき,purple,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW09123A.mp3
灰色,Noun,はいいろ,"ash color, gray",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW07163A.mp3
血,Noun,ち,blood (colloquial),https://assets1.iknow.jp/assets/legacy/JLL/audio/JW05548A.mp3
顎,Noun,あご,"jaw, chin",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW00098A.mp3
始めに,Adverb,はじめに,in the beginning,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07302A.mp3
暖まる,Verb,あたたまる,"get warm (air, atmosphere, etc.)",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW00143A.mp3
お世辞,Noun,おせじ,"compliment, flattery",https://assets2.iknow.jp/assets/legacy/JLL/audio/Int/JW03011A.mp3
袋,Noun,ふくろ,"bag, sack",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW08026A.mp3
長袖,Noun,ながそで,long sleeves,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW06634A.mp3
半袖,Noun,はんそで,short sleeves,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07555A.mp3
形,Noun,かたち,"shape, form",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW01644A.mp3
景色,Noun,けしき,natural scenery or landscape,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW02664A.mp3
ざあざあ,Adverb,ざあざあ,pouring,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW03280A.mp3
再来月,Noun,さらいげつ,the month after next,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW03500A.mp3
泊める,Verb,とめる,let (someone) stay over,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW06508A.mp3
叱る,Verb,しかる,"scold, reprimand",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW03619A.mp3
騒ぐ,Verb,さわぐ,"make a noise, make a racket",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW03515A.mp3
車道,Noun,しゃどう,"road, roadway (for cars)",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW03922A.mp3
掃除機,Noun,そうじき,vacuum cleaner,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW04984A.mp3
剃る,Verb,そる,shave,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW05104A.mp3
貼る,Verb,はる,"stick, paste, put",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW07501A.mp3
台,Noun,だい,"stand, table",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW05148A.mp3
主に,Adverb,おもに,"mostly, predominantly",https://assets0.iknow.jp/assets/legacy/JLL/audio/Int/JW00705A.mp3
倒す,Verb,たおす,"knock down, overthrow",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW05287A.mp3
星,Noun,ほし,"star, planet",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW08514A.mp3
長女,Noun,ちょうじょ,eldest daughter,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW05712A.mp3
爪,Noun,つめ,"nail, claw",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW05938A.mp3
缶,Noun,かん,"can, tin",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW01871A.mp3
とんとん,Adverb,とんとん,"tapping, patting",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW06588A.mp3
袖,Noun,そで,sleeve,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW05072A.mp3
濡れる,Verb,ぬれる,get wet,https://assets0.iknow.jp/assets/legacy/JLL/audio/JW06944A.mp3
パーセント,Noun,ぱーせんと,percent,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW07152A.mp3
上がる,Verb,あがる,"go up, increase (in quality or quantity)",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW00053A.mp3
拍手,Verbal Noun,はくしゅ,"applause, clapping",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07254A.mp3
弾く,Verb,ひく,play (instruments),https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07661A.mp3
ひも,Noun,ひも,"laces, string",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07827A.mp3
昼過ぎ,Noun,ひるすぎ,early afternoon,https://assets3.iknow.jp/assets/legacy/JLL/audio/JW07897A.mp3
船,Noun,ふね,"ship, vessel",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW08138A.mp3
まく,Verb,まく,"scatter, sprinkle",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW08671A.mp3
姪,Noun,めい,niece,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW09136A.mp3
個人,Noun,こじん,individual person,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW03120A.mp3
歌手,Noun,かしゅ,singer,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW01598A.mp3
社員,Noun,しゃいん,"staff member, employee",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW03894A.mp3
不動産屋,Noun,ふどうさんや,real estate agent,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW08128A.mp3
最大,Noun,さいだい,"biggest, largest",https://assets0.iknow.jp/assets/legacy/JLL/audio/JW03325A.mp3
動き,Noun,うごき,"movement, motion",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW00682A.mp3
事件,Noun,じけん,"affair, incident",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW03653A.mp3
過去,Noun,かこ,the past,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW01562A.mp3
協力,Verbal Noun,きょうりょく,"cooperation, collaboration",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW02285A.mp3
時期,Noun,じき,"time, season",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW03627A.mp3
経つ,Verb,たつ,"pass, elapse",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW05375A.mp3
雷,Noun,かみなり,"thunder, lightning",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW01774A.mp3
責任,Noun,せきにん,responsibility,https://assets1.iknow.jp/assets/legacy/JLL/audio/JW04785A.mp3
願う,Verb,ねがう,"wish, desire",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW06958A.mp3
発見,Verbal Noun,はっけん,"discovery, revelation",https://assets1.iknow.jp/assets/legacy/JLL/audio/JW07368A.mp3
気,Noun,き,"spirit, temperament",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW01979A.mp3
美容院,Noun,びよういん,hair salon,https://assets2.iknow.jp/assets/legacy/JLL/audio/JW07848A.mp3
状況,Noun,じょうきょう,"situation, surrounding conditions",https://assets3.iknow.jp/assets/legacy/JLL/audio/JW04153A.mp3
目的,Noun,もくてき,"objective, purpose",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW09264A.mp3
企業,Noun,きぎょう,"corporation, business",https://assets2.iknow.jp/assets/legacy/JLL/audio/JW02017A.mp3
